poi_id,category_id,poi_name,description,address,lat,lon,phone,price_level,reservation_required,parking_available,source_type,external_url,is_active,last_verified_at,created_at,update_at
16892060,3,김밥마트 용당점,#남악 떡갈비 #목포 떡갈비 #목포역 돈까스 #목포역 떡갈비 #북항 떡갈비 #북항 해장국 #산정동 돈까스 #산정동 떡갈비 #산정동 해장국 #삼학도 돈까스 #삼학도 떡갈비 #삼학도 해장국 #옥암 떡갈비 #용당동 돈까스 #용당동 떡갈비 #용당동 해장국 #용해동 돈까스 #용해동 떡갈비 #용해동 해장국 #유달산 떡갈비 #죽교동 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 영산로 260,34.80342425129798,126.394709975489,061-272-4288,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/16892060,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1466535547,3,황가네,#목포 떡갈비 #목포역 낙지 #목포역 돈까스 #목포역 떡갈비 #목포역 해장국 #북항 떡갈비 #산정동 떡갈비 #산정동 해장국 #삼학도 돈까스 #삼학도 떡갈비 #삼학도 해장국 #용당동 떡갈비 #용해동 떡갈비 #유달산 돈까스 #유달산 떡갈비 #유달산 해장국 #죽교동 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 해안로259번길 48-2,34.7901476931484,126.386270296122,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1466535547,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
26990843,3,본도시락 목포하당점,#남악 떡갈비 #남악 백반 #목포 떡갈비 #북항 떡갈비 #산정동 떡갈비 #삼학도 돈까스 #삼학도 떡갈비 #옥암 떡갈비 #옥암 백반 #용당동 떡갈비 #용해동 떡갈비 #용해동 백반 #죽교동 떡갈비 #평화광장 떡갈비 #평화광장 백반 #하당 떡갈비 #하당 백반,전남광주통합특별시 목포시 교육로41번길 3,34.79955121642924,126.42183092419302,061-287-4288,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/26990843,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
701328380,3,본도시락 목포북항점,#목포 떡갈비 #목포역 돈까스 #목포역 떡갈비 #목포역 백반 #북항 돈까스 #북항 떡갈비 #북항 백반 #북항 혼밥 맛집 #산정동 돈까스 #산정동 떡갈비 #산정동 백반 #산정동 혼밥 맛집 #삼학도 돈까스 #삼학도 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #유달산 돈까스 #유달산 떡갈비 #죽교동 돈까스 #죽교동 떡갈비 #죽교동 백반 #죽교동 혼밥 맛집,전남광주통합특별시 목포시 청호로 140,34.804096478994154,126.37610540262006,061-272-4282,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/701328380,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
735168117,3,강릉초당골짬뽕순두부 전남목포산정점,#목포 떡갈비 #목포역 떡갈비 #목포역 백반 #북항 떡갈비 #북항 백반 #산정동 떡갈비 #산정동 백반 #삼학도 떡갈비 #삼학도 백반 #용당동 떡갈비 #용당동 백반 #용해동 떡갈비 #유달산 떡갈비 #죽교동 떡갈비 #죽교동 백반 #하당 떡갈비,전남광주통합특별시 목포시 양을로33번길 12,34.8023029183897,126.379673755337,0503-7509-7746,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/735168117,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1334211830,3,펄앤문테이블,#목포 떡갈비 #목포역 떡갈비 #북항 떡갈비 #산정동 떡갈비 #삼학도 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #유달산 떡갈비 #죽교동 떡갈비,전남광주통합특별시 목포시 청호로 75,34.7996188856961,126.380798634615,0502-5551-4865,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1334211830,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1226358015,3,올래,#남악 떡갈비 #목포 떡갈비 #북항 떡갈비 #산정동 떡갈비 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #죽교동 떡갈비 #평화광장 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 옥암로46번길 19,34.8047789345218,126.43112167147,061-281-1005,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1226358015,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1314103786,3,바투광어회,#남악 떡갈비 #목포 떡갈비 #북항 떡갈비 #산정동 떡갈비 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #죽교동 떡갈비 #평화광장 떡갈비 #평화광장 횟집 #하당 떡갈비 #하당 횟집,전남광주통합특별시 목포시 비파로51번길 9-1,34.8026103961904,126.425794987253,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1314103786,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
782142674,3,도시락정,#목포 떡갈비 #목포역 떡갈비 #북항 떡갈비 #산정동 떡갈비 #삼학도 떡갈비 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #유달산 떡갈비 #죽교동 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 산정로63번길 6,34.7943578111192,126.392317700816,010-6680-9726,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/782142674,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
322358236,3,술속의밤 목포남악점,#남악 떡갈비 #목포 떡갈비 #산정동 떡갈비 #옥암 돈까스 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 남악1로52번길 31-7,34.8116037109282,126.447423682242,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/322358236,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
469486394,3,술속의밤 목포연산점,#목포 떡갈비 #목포역 떡갈비 #북항 떡갈비 #산정동 떡갈비 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #죽교동 떡갈비 #하당 떡갈비,전남광주통합특별시 목포시 연산백련로 4-13,34.8176365815475,126.39273046846,061-282-2294,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/469486394,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
17792842,3,구풍떡갈비,#남악 떡갈비 #목포 떡갈비 #북항 떡갈비 #산정동 떡갈비 #옥암 떡갈비 #용당동 떡갈비 #용해동 떡갈비 #죽교동 떡갈비 #하당 떡갈비,전남광주통합특별시 무안군 삼향읍 중등포길 35-37,34.84483693669263,126.42882564607817,061-282-5538,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/17792842,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1351163585,3,24시전주명가콩나물국밥 평화광장점,#남악 국밥 #목포 국밥 #목포 혼밥 맛집 #북항 국밥 #산정동 국밥 #옥암 국밥 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #평화광장 맛집 #평화광장 한식 #평화광장 혼밥 맛집 #하당 국밥,전남광주통합특별시 목포시 평화로61번길 2,34.79625907406908,126.43192542788604,061-285-4528,1~3만원,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1351163585,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
22729954,3,코끼리가마솥국밥,#남악 국밥 #목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #산정동 한식 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 자유로 122,34.79304684653156,126.40244541461264,010-8600-7936,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/22729954,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1668199141,3,이화수전통육개장 목포하당점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #평화광장 맛집 #평화광장 혼밥 맛집 #하당 국밥,전남광주통합특별시 목포시 평화로61번길 2,34.796315110515025,126.43176441480334,061-287-3334,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1668199141,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1251768202,3,국밥파는남자 목포점,#남악 국밥 #목포 국밥 #목포 돈까스 #북항 국밥 #산정동 국밥 #옥암 국밥 #옥암 돈까스 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #평화광장 돈까스 #평화광장 혼밥 맛집 #하당 국밥 #하당 혼밥 맛집,전남광주통합특별시 목포시 부흥로 79,34.80356200443616,126.42976402270388,061-287-0210,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1251768202,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1339699952,3,든든한국밥,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥 #하당 맛집 #하당 한식,전남광주통합특별시 목포시 백년대로323번길 7,34.8056610938339,126.422254900458,061-274-8950,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1339699952,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
289114712,3,현대국밥,#목포 국밥 #북항 국밥 #죽교동 국밥,전남광주통합특별시 목포시 고하대로 10,34.75327861190492,126.35930847650924,061-461-3387,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/289114712,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1806114889,3,하당순대국밥,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥,전남광주통합특별시 목포시 백년대로337번길 36,34.8086865285587,126.42213870647,061-982-1020,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1806114889,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
80803758,3,육전국밥 남악옥암점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥,전남광주통합특별시 목포시 남악1로42번길 1,34.80928679743701,126.44596484709383,061-984-9511,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/80803758,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
53687870,3,보승회관 목포세진점,#남악 국밥 #목포 국밥 #목포역 국밥 #목포역 해장국 #북항 국밥 #산정동 국밥 #삼학도 국밥 #삼학도 해장국 #용당동 국밥 #용해동 국밥 #유달산 국밥 #유달산 해장국 #죽교동 국밥 #죽교동 해장국 #하당 국밥,전남광주통합특별시 목포시 해안로249번길 17,34.7876658793441,126.387111406036,061-242-8080,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/53687870,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1745141062,3,맹순이네국밥,#목포 국밥 #목포역 국밥 #북항 국밥 #북항 해장국 #산정동 국밥 #삼학도 국밥 #삼학도 해장국 #용당동 국밥 #용해동 국밥 #유달산 국밥 #유달산 해장국 #죽교동 국밥 #죽교동 낙지 #죽교동 맛집 #죽교동 한식 #죽교동 해장국 #하당 국밥,전남광주통합특별시 목포시 북항로 73,34.7998880608095,126.376318508374,010-4036-7584,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1745141062,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1597494273,3,영진국밥,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥,전남광주통합특별시 목포시 복산길6번길 29,34.8053298877719,126.436395169289,010-2001-4100,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1597494273,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
9897408,3,왕식당,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 소영길 1-1,34.80436391182364,126.39551725407053,061-277-0788,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/9897408,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
190258693,3,이가국밥,#남악 국밥 #목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥,전남광주통합특별시 목포시 하당로68번길 21,34.799900015608486,126.42030627563588,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/190258693,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
707332965,3,이것이 국밥이다 목포남악점,#남악 국밥 #목포 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #하당 국밥,전남광주통합특별시 목포시 남악1로52번나길 4-12,34.811508806032,126.449554405312,070-4137-1770,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/707332965,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
801138520,3,옛날국밥,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 청호로 63,34.7989686092529,126.381612127375,061-245-3290,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/801138520,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
22566532,3,콩시미 옥암점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥 #하당 혼밥 맛집,전남광주통합특별시 목포시 백년대로375번길 7-1,34.8080221533874,126.426894034492,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/22566532,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
26479386,3,육대장 북항점,#목포 국밥 #목포역 국밥 #북항 국밥 #북항 한식 #북항 혼밥 맛집 #산정동 국밥 #산정동 혼밥 맛집 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #죽교동 혼밥 맛집,전남광주통합특별시 목포시 고하대로 628,34.804514345061136,126.36834325697868,061-243-7277,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/26479386,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1335760822,3,팔팔국밥,#남악 국밥 #목포 국밥 #산정동 국밥 #옥암 국밥 #옥암 혼밥 맛집 #용당동 국밥 #용해동 국밥 #평화광장 국밥 #평화광장 혼밥 맛집 #하당 국밥,전남광주통합특별시 목포시 원형동로 12,34.7985349317281,126.433241869018,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1335760822,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1676665546,3,공일백 중앙시장점,#목포 국밥 #목포역 국밥 #북항 국밥 #북항 해장국 #산정동 국밥 #산정동 해장국 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #죽교동 해장국 #하당 국밥,전남광주통합특별시 목포시 원산중앙로 48-1,34.8092684067293,126.377284986416,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1676665546,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
2008406232,3,진도소머리국밥,#남악 국밥 #목포 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #평화광장 해장국 #평화광장 혼밥 맛집 #하당 국밥,전남광주통합특별시 목포시 평화로 38-3,34.7944679074805,126.429209271185,061-282-9993,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/2008406232,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
874403922,3,열정국밥 목포옥암점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #하당 국밥 #하당 해장국,전남광주통합특별시 목포시 석현로 27,34.81673451892565,126.4237296396199,061-803-0825,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/874403922,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1261905761,3,열정국밥 목포산정점,#목포 국밥 #목포역 국밥 #북항 국밥 #북항 해장국 #산정동 국밥 #산정동 해장국 #용당동 국밥 #용해동 국밥 #유달산 국밥 #유달산 해장국 #죽교동 국밥 #죽교동 해장국,전남광주통합특별시 목포시 터진목로21번길 2-1,34.8049892873319,126.371808252371,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1261905761,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
9038282,3,별미국밥,#남악 국밥 #남악 백반 #목포 국밥 #산정동 국밥 #옥암 국밥 #옥암 백반 #용당동 국밥 #용해동 국밥 #평화광장 국밥 #평화광장 백반 #하당 국밥 #하당 백반,전남광주통합특별시 목포시 부흥로 83,34.80383298817575,126.4298845513128,061-283-1991,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/9038282,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1965586308,3,이화수전통육개장 목포MBC점,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용당동 혼밥 맛집 #용해동 국밥 #용해동 혼밥 맛집 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 영산로 339-1,34.80616578210248,126.4026326948086,070-4150-0731,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1965586308,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1437753294,3,국밥백서 목포점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #평화광장 국밥 #하당 국밥,전남광주통합특별시 목포시 비파로108번길 6-2,34.8073714277997,126.424428680354,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1437753294,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
863369881,3,도룡골소머리국밥,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #하당 국밥,전남광주통합특별시 목포시 영산로 681,34.8256767690942,126.421918398793,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/863369881,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
393758221,3,열정국밥,#남악 국밥 #목포 국밥 #산정동 국밥 #옥암 국밥 #옥암 해장국 #용당동 국밥 #용해동 국밥 #평화광장 국밥 #평화광장 해장국 #하당 국밥,전남광주통합특별시 목포시 하당남부로 78,34.8009976093747,126.432480834814,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/393758221,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1579013243,3,신가네정읍국밥 목포석현점,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #하당 국밥,전남광주통합특별시 목포시 영산로 616,34.8202616040875,126.422004325687,061-283-0587,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1579013243,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
571042554,3,광안천지식당 목포산정점,#목포 국밥 #목포역 국밥 #북항 국밥 #북항 해장국 #산정동 국밥 #산정동 해장국 #삼학도 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #유달산 해장국 #죽교동 국밥 #죽교동 해장국,전남광주통합특별시 목포시 터진목로 10,34.8043607381332,126.373152811896,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/571042554,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
806590566,3,청호순대국,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 자유로 39,34.793669493911,126.393833920083,061-274-9900,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/806590566,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
323916142,3,곤지암할매소머리국밥 목포점,#남악 국밥 #목포 국밥 #산정동 국밥 #옥암 국밥 #옥암 해장국 #용당동 국밥 #용해동 국밥 #평화광장 국밥 #평화광장 해장국 #하당 국밥,전남광주통합특별시 목포시 복산길12번길 25,34.805439024423,126.435826153127,,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/323916142,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
2030918262,3,국제순대선지국밥,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥,전남광주통합특별시 목포시 해안로148번길 19,34.7814233385838,126.382579951598,061-244-0218,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/2030918262,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
534505862,3,노을미가,#목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 대양산단로 80,34.82860607213635,126.40283688966448,061-279-7001,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/534505862,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1366476430,3,시골국밥,#남악 국밥 #목포 국밥 #북항 국밥 #산정동 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 영산로 575,34.816574499926,126.418892135087,010-3639-5260,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1366476430,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1152158665,3,원조돼지족탕,#목포 국밥 #목포역 국밥 #북항 국밥 #산정동 국밥 #삼학도 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #유달산 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 목포시 동부로 7-1,34.8046821786586,126.39480678285,061-281-1103,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1152158665,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
24245606,3,임성국밥,#남악 국밥 #목포 국밥 #옥암 국밥 #용당동 국밥 #용해동 국밥 #하당 국밥,전남광주통합특별시 무안군 삼향읍 삼향로 128-10,34.8246066401111,126.450075033519,061-282-5255,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/24245606,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1234745023,3,육대장 남악도청점,#남악 국밥 #남악 혼밥 맛집 #목포 국밥 #북항 국밥 #옥암 국밥 #용해동 국밥 #죽교동 국밥 #하당 국밥,전남광주통합특별시 무안군 삼향읍 남악2로74번가길 4-5,34.81336074083654,126.45849763061167,061-287-5300,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1234745023,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1941430805,3,내설악황태해장국,#남악 해장국 #목포 해장국 #옥암 해장국 #평화광장 국밥 #평화광장 해장국 #하당 해장국,전남광주통합특별시 목포시 평화로107번길 9-1,34.798814491189,126.435207990527,061-284-6977,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1941430805,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1649125402,3,일품양평해장국 목포하당점,#남악 해장국 #목포 해장국 #옥암 해장국 #용해동 해장국 #평화광장 국밥 #평화광장 해장국 #하당 해장국,전남광주통합특별시 목포시 통일대로75번길 9,34.8011741555561,126.431680805173,061-285-3100,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1649125402,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
25776999,3,방일해장국 목포1호점,#남악 해장국 #목포 해장국 #옥암 해장국 #용해동 해장국 #평화광장 국밥 #평화광장 한식 #평화광장 해장국 #하당 해장국,전남광주통합특별시 목포시 통일대로 63,34.800441836582,126.431212663127,061-283-1031,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/25776999,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
356852137,3,목포시래기해장국,#목포 해장국 #북항 해장국 #산정동 해장국 #삼학도 해장국 #용당동 해장국 #용해동 해장국 #유달산 해장국 #죽교동 해장국,전남광주통합특별시 목포시 영산로250번길 22,34.8013229581891,126.394681624897,061-277-4520,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/356852137,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
1093221627,3,청진동해장국,#목포 해장국 #북항 해장국 #북항 혼밥 맛집 #산정동 해장국 #산정동 혼밥 맛집 #용당동 해장국 #용당동 혼밥 맛집 #용해동 해장국 #유달산 국밥 #유달산 해장국 #죽교동 해장국,전남광주통합특별시 목포시 원산로 129-1,34.8095746365655,126.380947122071,061-981-2578,,,,KAKAO_PLACE_SEARCH,http://place.map.kakao.com/1093221627,True,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00,2026-09-09T16:33:00+09:00
